Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_NAME,FK_IM_SPEC_MASTER_DESC,FK_IM_SPEC_OPTIONS_DESC,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2304,Industrial Conveyor Belt,Usage/Application,Industrial,600,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2305,Heavy Abrasion Resistant Conveyor Belt,Belt Width,450 - 1600 mm,1400,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2305,Heavy Abrasion Resistant Conveyor Belt,Tensile Strength,18 MPa,1400,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2305,Heavy Abrasion Resistant Conveyor Belt,Belt Thickness,8 mm,1400,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2306,Bikon Rough Top Conveyor And Rubber Skirting  Belt,Belt Width,Up to 1500 mm,750,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2306,Bikon Rough Top Conveyor And Rubber Skirting  Belt,Belt Thickness,2 - 6 mm,750,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2307,Stone Crusher Conveyor Belt,Type,General Purpose Belts,1200,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2307,Stone Crusher Conveyor Belt,Material,Rubber,1200,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2307,Stone Crusher Conveyor Belt,Belt Thickness,12 - 16 mm,1200,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2307,Stone Crusher Conveyor Belt,Belt Width,609.6 - 1219.2 mm,1200,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2308,Conveyor Belts,Thickness,customized,300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2308,Conveyor Belts,Material,rubber,300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2308,Conveyor Belts,Belt Width,Other,300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Thickness,15 mm,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Type,General Purpose Belts,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Brand,Hindustan,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Material,"PVC,PU & Rubber",2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Tensile Strength,Customized,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Belt Thickness,8 - 14 mm,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2309,Wavy Top Conveyor Belt,Belt Width,100 - 1600 mm,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2310,Rough Top Conveyor Belt,Length,100 m,2400,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2310,Rough Top Conveyor Belt,Tensile Strength,Customized,2400,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2310,Rough Top Conveyor Belt,Belt Thickness,8 - 14 mm,2400,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2310,Rough Top Conveyor Belt,Belt Width,100 - 1600 mm,2400,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2311,Rubber Conveyor Belts,Brand,Hindustan,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2311,Rubber Conveyor Belts,Material,Rubber,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2311,Rubber Conveyor Belts,Tensile Strength,Customized,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2311,Rubber Conveyor Belts,Belt Thickness,8 - 14 mm,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2311,Rubber Conveyor Belts,Belt Width,100 - 1600 mm,2500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Material,Rubber,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Length,100 m,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Type,Elevator Conveyor Belt,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Brand,Hindustan,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Tensile Strength,Customized,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Belt Thickness,8 - 14 mm,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2312,Hygienic Resistant Conveyor Belt,Belt Width,100 - 1600 mm,1500,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2313,Heavy Duty Crusher Conveyor Belt,Type,Gravity Coveyor,2750,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2313,Heavy Duty Crusher Conveyor Belt,Brand,Hindustan,2750,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2313,Heavy Duty Crusher Conveyor Belt,Material,Rubber,2750,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2313,Heavy Duty Crusher Conveyor Belt,Tensile Strength,Customized,2750,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2313,Heavy Duty Crusher Conveyor Belt,Belt Thickness,8 - 14 mm,2750,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2313,Heavy Duty Crusher Conveyor Belt,Belt Width,100 - 1600 mm,2750,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2314,Mines Conveyor Belt,Belt Width,100 - 1600 mm,2600,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2314,Mines Conveyor Belt,Tensile Strength,Customized,2600,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2314,Mines Conveyor Belt,Belt Thickness,8 - 14 mm,2600,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2314,Mines Conveyor Belt,Brand,Hindustan,2600,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2314,Mines Conveyor Belt,Material,Rubber,2600,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2315,Rubber Conveyor Belt,Thickness,2-25 Mm,888,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2315,Rubber Conveyor Belt,Material,Rubber,888,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2315,Rubber Conveyor Belt,Length,100 M,888,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2315,Rubber Conveyor Belt,Brand,Dunlop,888,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2315,Rubber Conveyor Belt,Tensile Strength,600 - 1200 N,888,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2316,Rubber Conveyor Belt,Length,10-20 feet,70000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2316,Rubber Conveyor Belt,Type,Slat Conveyor,70000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2316,Rubber Conveyor Belt,Material,Rubber,70000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2316,Rubber Conveyor Belt,Belt Thickness,1.5 - 6 mm,70000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2316,Rubber Conveyor Belt,Belt Material,Neoprene,70000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2317,Rubber Conveyor Belts,Belt Width,100 - 3600 mm,585,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2317,Rubber Conveyor Belts,Tensile Strength,Customized,585,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2317,Rubber Conveyor Belts,Belt Thickness,8 - 18 mm,585,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2318,Gravimetric Coal Feeder Belt,Brand,Cflex,500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2318,Gravimetric Coal Feeder Belt,Material,"Rubber,Nylon",500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2319,Heavy Duty Conveyor Belts,Brand,Hilton,2000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2319,Heavy Duty Conveyor Belts,Thickness,2 - 25 mm,2000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2319,Heavy Duty Conveyor Belts,Material,Rubber,2000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2319,Heavy Duty Conveyor Belts,Tensile Strength,600-1200 N,2000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2320,Chemical Resistant Conveyor Belt,Belt Thickness,2 - 25 mm,1000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2320,Chemical Resistant Conveyor Belt,Tensile Strength,600 - 1200 N,1000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2320,Chemical Resistant Conveyor Belt,Belt Width,100-2000 mm,1000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2321,Rubber Conveyor Belt,Tensile Strength,Customized,5000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2321,Rubber Conveyor Belt,Type,General Purpose Belts,5000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2321,Rubber Conveyor Belt,Type,Plastic Belting and Chain,5000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2321,Rubber Conveyor Belt,Material,Rubber,5000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2321,Rubber Conveyor Belt,Belt Thickness,Customized,5000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2321,Rubber Conveyor Belt,Belt Width,Customized,5000,Piece
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2322,Rubber Conveyors Belt,Tensile Strength,315 - 530 Newton Per Sq Mm,1300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2322,Rubber Conveyors Belt,Belt Width,600 - 2400 mm,1300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2322,Rubber Conveyors Belt,Belt Thickness,8 - 20 mm,1300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2322,Rubber Conveyors Belt,Material,Rubber,1300,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2323,Rubber Conveyor Belt,Belt Thickness,5 - 30 mm,1000,Pair
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2323,Rubber Conveyor Belt,Belt Width,Upto 2000 mm,1000,Pair
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2324,3 Ply Rubber Conveyor Belt,Belt Width,40 - 100 mm,500,mtr
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2324,3 Ply Rubber Conveyor Belt,Belt Thickness,5 - 10 mm,500,mtr
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2325,Flame Resistant Conveyor Belt,Condition,New,2500,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2325,Flame Resistant Conveyor Belt,Design,Standard,2500,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2325,Flame Resistant Conveyor Belt,Finish,Standard,2500,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2325,Flame Resistant Conveyor Belt,Size,Any,2500,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2325,Flame Resistant Conveyor Belt,Usage/Application,Conveying,2500,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2325,Flame Resistant Conveyor Belt,Roller Materials,Carbon Steel,2500,Square Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2326,Rubber Conveyor Belt,Belt Width,Upto 1016 mm,100,Kilogram
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2326,Rubber Conveyor Belt,Belt Thickness,6 - 15 mm,100,Kilogram
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2326,Rubber Conveyor Belt,Material,Rubber,100,Kilogram
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2327,Rubber Conveyor Belt,Belt Thickness,5 - 30 mm,1000,Pair
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2327,Rubber Conveyor Belt,Belt Width,Upto 2000 mm,1000,Pair
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2328,Rubber Conveyor Belt,Thickness (mm),1 TO 10 MM,500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2328,Rubber Conveyor Belt,Length (m),10000,500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2329,Chevron Rubber Conveyor Belt,Belt Width,400 - 1500 mm,3000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2329,Chevron Rubber Conveyor Belt,Belt Thickness,6 - 12 mm,3000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2329,Chevron Rubber Conveyor Belt,Tensile Strength,Customized,3000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2329,Chevron Rubber Conveyor Belt,Brand,Hindustan Conveyor,3000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2329,Chevron Rubber Conveyor Belt,Material,Rubber,3000,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2330,Chevron Rubber Conveyor Belt,Belt Thickness,8 - 20 mm,1500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2330,Chevron Rubber Conveyor Belt,Material,Butyl Rubber,1500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2330,Chevron Rubber Conveyor Belt,Tensile Strength,Customized,1500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2330,Chevron Rubber Conveyor Belt,Belt Width,300 - 2400 mm,1500,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2331,Conveyor Belt,Type,General Purpose Belts,700,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2331,Conveyor Belt,Material,Rubber,700,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2331,Conveyor Belt,Tensile Strength,Customized,700,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2331,Conveyor Belt,Belt Thickness,8 - 20 mm,700,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2331,Conveyor Belt,Belt Width,300 - 2400 mm,700,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2332,Rubber Conveyor Belt Roll,Tensile Strength,Customized,1250,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2332,Rubber Conveyor Belt Roll,Material,Rubber,1250,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2332,Rubber Conveyor Belt Roll,Belt Width,400 - 1500 mm,1250,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2332,Rubber Conveyor Belt Roll,Belt Thickness,6 - 12 mm,1250,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2333,Multi Ply Conveyor Belts,Belt Width,457.2 - 1016 mm,300,Square Feet
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2334,Pipe Conveyor Belt,Belt Thickness,10 - 16 mm,100,Feet
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2334,Pipe Conveyor Belt,Belt Width,457.2 - 1016 mm,100,Feet
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2335,Multi Ply Conveyor Belts,Belt Thickness,10 - 16 mm,300,Square Feet
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2336,Used Conveyor Belt,Belt Thickness,10 - 16 mm,80,Feet
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2336,Used Conveyor Belt,Belt Width,457.2 - 1016 mm,80,Feet
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2337,Conveyor Belt,Belt Width,450 - 2400 mm,425,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2338,Steel Cord Conveyor Belt,Belt Thickness,10 - 16 mm,35,Kilogram
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2338,Steel Cord Conveyor Belt,Belt Width,457.2 - 1016 mm,35,Kilogram
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2339,Conveyor Belt,Material,Rubber & Nylon,425,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2339,Conveyor Belt,Type,General Purpose Belts,425,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2339,Conveyor Belt,Type,Hinge Metal Belting,425,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2339,Conveyor Belt,Type,Flat Wire Belting,425,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2339,Conveyor Belt,Thickness,8-16MM,425,Meter
Rubber Conveyor Belt,"Belt Conveyor, Roller Conveyor, Screw Conveyors and Conveyor Systems",2339,Conveyor Belt,Belt Thickness,8 - 16 mm,425,Meter
